SEASON,EPISODE,TITLE,GUEST_PAINTER,ALIZARIN_CRIMSON,BLACK_GESSO,BRIGHT_RED,BURNT_UMBER,CADMIUM_YELLOW,DARK_SIENNA,INDIAN_RED,INDIAN_YELLOW,LIQUID_BLACK,LIQUID_CLEAR,MIDNIGHT_BLACK ,PHTHALO_BLUE,PHTHALO_GREEN ,PRUSSIAN_BLUE,SAP_GREEN,TITANIUM_WHITE,VAN_DYKE_BROWN,YELLOW_OCHRE,IMAGE,YOUTUBE,APPLE_FRAME,AURORA_BOREALIS,BARN,BEACH,BOAT,BRIDGE,BUILDING,BUSHES,CABIN,CACTUS,CIRCLE_FRAME,CIRRUS,CLIFF,CLOUDS,CONIFER,CUMULUS,DECIDUOUS,DIANE_ANDRE,DOCK,DOUBLE_OVAL_FRAME,FARM,FENCE,FIRE,FLORIDA_FRAME,FLOWERS,FOG,FRAMED,GRASS,GUEST,HALF_CIRCLE_FRAME,HALF_OVAL_FRAME,HILLS,LAKE,LAKES,LIGHTHOUSE,MILL,MOON,MOUNTAIN,MOUNTAINS,NIGHT,OCEAN,OVAL_FRAME,PALM_TREES,PATH,PERSON,PORTRAIT,RECTANGLE_3D_FRAME,RECTANGULAR_FRAME,RIVER,ROCKS,SEASHELL_FRAME,SNOW,SNOWY_MOUNTAIN,SPLIT_FRAME,STEVE_ROSS,STRUCTURE,SUN,TOMB_FRAME,TREE,TREES,TRIPLE_FRAME,WATERFALL,WAVES,WINDMILL,WINDOW_FRAME,WINTER,WOOD_FRAMED
14,5,Mountain River,0,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,http://twoinchbrush.com/images/painting115.png,https://youtu.be/CnMLKAGi0yM,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
14,6,Graceful Mountains,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,http://twoinchbrush.com/images/painting116.png,https://youtu.be/0uVe8T-vVVg,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
14,7,Windy Waves,0,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,http://twoinchbrush.com/images/painting117.png,https://youtu.be/y6GVVjG4HMg,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14,9,On a Clear Day,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,1,1,http://twoinchbrush.com/images/painting118.png,https://youtu.be/e63Cgln6Yag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0
14,9,Riverside Escape Oval,0,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,http://twoinchbrush.com/images/painting119.png,https://youtu.be/d83REwSGfGo,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
14,10,Surprising Falls,0,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,http://twoinchbrush.com/images/painting120.png,https://youtu.be/QbclL1ca7_s,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
14,11,Shadow Pond,0,1,1,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,http://twoinchbrush.com/images/painting121.png,https://youtu.be/BQWJ3kqonpA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
14,12,Misty Forest Oval,0,1,1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,http://twoinchbrush.com/images/painting122.png,https://youtu.be/ddU9vQvSpw8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
14,13,Natural Wonder,0,1,0,0,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,http://twoinchbrush.com/images/painting123.png,https://youtu.be/knOutsaiKfU,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
15,1,Splendor of Winter,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,1,1,http://twoinchbrush.com/images/painting98.png,https://youtu.be/oJvk7gPDHiE,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
15,2,Colors of Nature,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,http://twoinchbrush.com/images/painting99.png,https://youtu.be/Me9Ietooq4w,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
15,3,Grandpa's Barn,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,http://twoinchbrush.com/images/painting100.png,https://youtu.be/IPPU49PyfEA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
15,4,Peaceful Reflections,0,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,http://twoinchbrush.com/images/painting101.png,https://youtu.be/gYuH4Ilqdhs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,5,Hidden Winter Moon Oval,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,http://twoinchbrush.com/images/painting102.png,https://youtu.be/yxAMOdl6RJE,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0
15,6,Waves of Wonder,0,1,0,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,http://twoinchbrush.com/images/painting103.png,https://youtu.be/tayQX_ng-Nc,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15,7,Cabin by the Pond,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,http://twoinchbrush.com/images/painting104.png,https://youtu.be/TyOO6WeP2AY,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
15,8,Fall Stream,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,http://twoinchbrush.com/images/painting105.png,https://youtu.be/ZY0ofhdV_L0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
15,9,Christmas Eve Snow,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,http://twoinchbrush.com/images/painting106.png,https://youtu.be/cVqFG2pxK2A,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0
15,10,Forest Down Oval,0,1,1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,http://twoinchbrush.com/images/painting107.png,https://youtu.be/COsJUfPN2dA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
15,11,Pathway to Autumn,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,http://twoinchbrush.com/images/painting108.png,https://youtu.be/Hg5RKc6xiL4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
15,12,Deep Forest Lake,0,1,1,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,http://twoinchbrush.com/images/painting109.png,https://youtu.be/2bjFmSQjQrw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
15,13,Peaks of Majesty,0,1,0,0,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,http://twoinchbrush.com/images/painting110.png,https://youtu.be/lTb8DN6G6dE,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
16,1,Two Seasons,0,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,http://twoinchbrush.com/images/painting84.png,https://youtu.be/jwVz0uTLH1I,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
16,2,Nestled Cabin,0,1,1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,http://twoinchbrush.com/images/painting85.png,https://youtu.be/l_jN9KN257M,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
16,3,Wintertime Discovery,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,1,1,http://twoinchbrush.com/images/painting86.png,https://youtu.be/uZyZW3tkCE0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
16,4,Mountain Mirage Wood Shape,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,http://twoinchbrush.com/images/painting87.png,https://youtu.be/jfCsew_mz7A,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
16,5,Double Oval Fantasy,0,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,http://twoinchbrush.com/images/painting88.png,https://youtu.be/4jAsLpJzjHM,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
16,6,Contemplative Lady,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,http://twoinchbrush.com/images/painting89.png,https://youtu.be/gnp6WE7Ql-s,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,7,Deep Woods,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,http://twoinchbrush.com/images/painting90.png,https://youtu.be/rE5ZVs_YJfE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
16,8,High Tide,0,1,1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,http://twoinchbrush.com/images/painting91.png,https://youtu.be/_IREQ4SIcX8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16,9,Barn in Snow Oval,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,http://twoinchbrush.com/images/painting93.png,https://youtu.be/wJmi7-G9r-w,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
16,10,That Time of Year,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,1,0,http://twoinchbrush.com/images/painting94.png,https://youtu.be/q5moLoqOkP0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
16,11,Waterfall Wonder,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,http://twoinchbrush.com/images/painting95.png,https://youtu.be/AGhXEPfp-W4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
16,12,Mighty Mountain Lake,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,http://twoinchbrush.com/images/painting96.png,https://youtu.be/4vXB2R8ybDE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,13,Wooded Stream Oval,0,1,1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,http://twoinchbrush.com/images/painting97.png,https://youtu.be/-XA2h17y3HU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
17,1,Golden Mist Oval,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,http://twoinchbrush.com/images/painting71.png,https://youtu.be/lhpfaW0k6uM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
17,2,The Old Home Place,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,http://twoinchbrush.com/images/painting72.png,https://youtu.be/EVQcDEiJh2o,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
17,3,Soothing Vista,0,1,1,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,http://twoinchbrush.com/images/painting73.png,https://youtu.be/NqfRLiv0SZ0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
17,4,Stormy Seas,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,http://twoinchbrush.com/images/painting74.png,https://youtu.be/LE6agCR5iBw,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
17,5,Country Time,0,1,0,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,http://twoinchbrush.com/images/painting75.png,https://youtu.be/e_bt9rQoGN0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
17,6,A Mild Winter's Day,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,1,http://twoinchbrush.com/images/painting76.png,https://youtu.be/BbYO579MmhA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
17,7,Spectacular Waterfall,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,http://twoinchbrush.com/images/painting77.png,https://youtu.be/nK-HebXL2uw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
17,8,View from the Park,0,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,http://twoinchbrush.com/images/painting78.png,https://youtu.be/Q4n90jsOUtY,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
17,9,Lake View,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,http://twoinchbrush.com/images/painting79.png,https://youtu.be/07acfzBaoa0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
17,10,Old Country Mill,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,http://twoinchbrush.com/images/painting80.png,https://youtu.be/n8HlFCQACYA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
17,11,Morning Walk,0,1,1,1,0,1,1,0,0,0,0,1,1,0,1,1,1,1,1,http://twoinchbrush.com/images/painting81.png,https://youtu.be/pSvgNkQdR2Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
17,12,Nature's Splendor,0,1,1,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,http://twoinchbrush.com/images/painting82.png,https://youtu.be/uCAtI2IwEwk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
17,13,Mountain Beauty,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,http://twoinchbrush.com/images/painting83.png,https://youtu.be/8P-YeoTmVrw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
18,1,Half-Oval Vignette,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,http://twoinchbrush.com/images/painting58.png,https://youtu.be/uY3fIry2tOE,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
18,2,Absolutely Autumn,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,http://twoinchbrush.com/images/painting59.png,https://youtu.be/PGPVpil2UmE,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
18,2,Mountain Seclusion,0,1,1,0,0,1,1,0,0,0,1,1,1,0,1,0,1,1,0,http://twoinchbrush.com/images/painting60.png,https://youtu.be/EBZKuVbRY54,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
18,4,Crimson Oval,0,1,1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,http://twoinchbrush.com/images/painting61.png,https://youtu.be/R7Y3izMFPbM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
18,5,Autumn Exhibition,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,http://twoinchbrush.com/images/painting62.png,https://youtu.be/6afHY2d9Lv8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
18,6,Majestic Peaks,0,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,http://twoinchbrush.com/images/painting63.png,https://youtu.be/lilbzLCNnDo,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
18,7,Golden Morning Mist,0,1,1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,http://twoinchbrush.com/images/painting64.png,https://youtu.be/rCHXqj4DHlM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
18,8,Winter Lace,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,http://twoinchbrush.com/images/painting65.png,https://youtu.be/WJF_qoQRPck,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
18,9,Seascape Fantasy,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,http://twoinchbrush.com/images/painting66.png,https://youtu.be/sBBBilrDuSw,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18,10,Double Oval Stream,0,1,0,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,http://twoinchbrush.com/images/painting67.png,https://youtu.be/rRjnHdr9DmU,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
